FILO,CLASSE,ORDEM,FAMÍLIA,ESPÉCIES,Sigla,,PrnB,PrnC,PrnD
,Gammaproteobacteria,Enterobacteriales,Yersiniaceae,Serratia fonticola DSM 4576,GM,WP_074032093.1,A,WP_074031936.1/WP_024528118.1/WP_024528596.1/VEI72747.1/WP_024530124.1/WP_074031160.1/WP_046808229.1/WP_065683248.1/WP_024528086.1/WP_074028263.1/WP_098931157.1/WP_021177989.1/WP_021806365.1/WP_094981732.1/WP_071683565.1/WP_115158504.1/WP_059200791.1/WP_074031161.1/WP_024530125.1/WP_098931158.1/WP_071683566.1/WP_059200790.1/WP_046808228.1/WP_115158503.1/WP_021177990.1/WP_021806364.1/WP_094981474.1/WP_021806205.1/WP_059201695.1/WP_021179795.1/VEI74909.1/WP_024486379.1/WP_098928518.1/WP_024529415.1/WP_037412878.1/WP_071681286.1/WP_021179110.1/WP_115159501.1/WP_094982219.1/WP_074028361.1/WP_021807810.1/WP_059199579.1/RDL22058.1/WP_115159285.1/WP_021177967.1/WP_021181916.1/WP_021807209.1/VEI63054.1/WP_074031131.1/WP_071683548.1/WP_059200810.1/WP_094981718.1/WP_021806388.1/WP_098931130.1/WP_024487115.1/WP_024530103.1,WP_021179759.1/WP_021179761.1/WP_094981463.1/WP_074029686.1/WP_024484371.1/WP_021806234.1/VEI75118.1/WP_071681962.1/WP_024484919.1/WP_037375150.1
,Gammaproteobacteria,Enterobacteriales,Yersiniaceae,Serratia grimesii,GM,WP_037426635.1/SMZ54741.1/WP_061808705.1,WP_037426637.1/WP_061808706.1,WP_061808707.1/SMZ54743.1/WP_037426639.1/SMZ55939.1,SUI31105.1/WP_061808710.1/WP_037425942.1/SMZ54744.1/WP_037417345.1/HCK00158.1/WP_061806564.1
,Gammaproteobacteria,Enterobacteriales,Yersiniaceae,Serratia liquefaciens ATCC 27592 ,GM,A,A,WP_020826325.1/WP_020826188.1/WP_020826885.1/WP_020825016.1/WP_020837515.1/WP_020828496.1/AGQ33319.1/WP_041415739.1/WP_020824788.1/WP_020826812.1/WP_020827232.1,AGQ32773.1/WP_020828548.1/WP_041414935.1
,Gammaproteobacteria,Enterobacteriales,Yersiniaceae,Serratia marcescens subsp. marcescens Db11,GM,A,A,WP_025302403.1/WP_025303424.1/CDG12271.1/WP_025302840.1/WP_025304112.1/WP_025304151.1/WP_025302373.1/WP_025305117.1/WP_004931047.1/WP_025303614.1/WP_025304604.1/WP_025302355.1/WP_025304885.1/WP_025303103.1,A
,Gammaproteobacteria,Enterobacteriales,Yersiniaceae,Serratia odorifera,GM,AFI26227.1,AFI26228.1,AFI26229.1,AFI26230.1
,Gammaproteobacteria,Enterobacteriales,Yersiniaceae,Serratia plymuthica 4Rx13,GM,AGO56950.1,AGO56949.1,AGO56948.1/AGO53190.1,AGO56947.1
,Gammaproteobacteria,Enterobacteriales,Yersiniaceae,Serratia plymuthica AS9,GM,AEF47363.1,AEF47362.1,AEF47361.1/AEF44882.1/AEF43325.1,AEF47360.1
,Gammaproteobacteria,Enterobacteriales,Yersiniaceae,Serratia plymuthica S13,GM,AGP47346.1,AGP47345.1,AGP47344.1/AGP42569.1,AGP47343.1
,Gammaproteobacteria,Enterobacteriales,Yersiniaceae,Serratia rubidaea 1122,GM,AML58221.1,WP_111736938.1/WP_126532224.1/WP_128144872.1/WP_061323393.1/WP_054306218.1,AML58219.1/AML58287.1/AML55845.1/AML59024.1/AML57151.1/AML56473.1/AML58912.1,AML58218.1/AML57115.1/AML57923.1/AML57117.1
,Gammaproteobacteria,Enterobacteriales,Yersiniaceae,Serratia sp. AS13,GM,WP_013814513.1,WP_013814512.1,WP_013814511.1/WP_013812355.1,WP_041416654.1/AEG30019.1
,Gammaproteobacteria,Enterobacteriales,Yersiniaceae,Serratia sp. FGI94,GM,WP_015672691.1,WP_015672692.1,WP_015672693.1,WP_015672694.1/WP_015672924.1/WP_015673714.1
,Gammaproteobacteria,Enterobacteriales,Yersiniaceae,Yersinia enterocolitica subsp. enterocolitica 8081,GM,A,A,WP_005176056.1/WP_011815956.1/WP_005170765.1/WP_005176408.1/WP_011815792.1/WP_011817030.1/WP_011816440.1,WP_011817039.1
,Gammaproteobacteria,Enterobacteriales,Yersiniaceae,Yersinia intermedia,GM,WP_050086208.1/WP_087816461.1/WP_050312341.1/CQJ63242.1,WP_050086207.1/WP_087816460.1/WP_050132672.1/CNC03984.1,WP_050312342.1/WP_050086206.1/WP_087816459.1/WP_050882972.1/WP_053009035.1/WP_050288717.1,WP_050086205.1
,Gammaproteobacteria,Enterobacteriales,Yersiniaceae,Yersinia pestis CO92,GM,A,A,WP_002209477.1/AAS63755.1/WP_002209950.1/WP_002211850.1/WP_002211686.1,A
,Gammaproteobacteria,Enterobacteriales,Yersiniaceae,Yersinia ruckeri Big Creek 74,GM,A,A,AKA38615.1/AKA38184.1/AKA39891.1/AKA37129.1/AKA38551.1/AKA38185.1,AKA38199.1
,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter cernigliae TR3.2,GM,A,A,ANX02810.1/ANX04547.1,ANX05190.1/ANX05343.1/ANX04565.1/ANX03781.1/ANX03398.1/ANX02959.1/ANX02736.1/ANX04393.1/ANX04321.1/ANX04679.1/ANX02947.1/ANX05244.1/ANX03133.1/ANX05264.1/ANX02917.1/ANX05276.1/ANX04680.1/ANX04444.1/ANX04226.1/ANX05013.1/ANX05014.1/ANX05062.1/ANX03686.1/ANX04976.1/ANX04529.1/ANX04690.1/ANX02863.1
,Gammaproteobacteria,Legionellales,Coxiellaceae,Candidatus Coxiella mudrowiae CRt,GM,A,A,AKQ33822.1,A
,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella burnetii RSA 493,GM,A,A,WP_010958541.1/WP_042527480.1/WP_005769361.1/WP_042525341.1/WP_010957361.1/WP_012569983.1/WP_010958018.1/WP_042526579.1/WP_010958475.1/WP_042527378.1/WP_010958423.1,A
,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella endosymbiont of Amblyomma americanum C904,GM,A,A,A,A
,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella clemsonensis CDC-D5610,GM,A,A,WP_094092067.1/WP_094090275.1/WP_094090648.1/WP_094089876.1/WP_094089739.1/WP_094092073.1/ASQ46039.1/WP_094091032.1/WP_094090735.1/WP_094092173.1,A
,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella fallonii LLAP-10,GM,A,A,WP_045094893.1/CEG56175.1/WP_045094442.1/WP_045097098.1/WP_045095275.1/WP_045096787.1,A
,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella hackeliae ATCC35250,GM,A,A,CEK12087.1/CEK11563.1/CEK12242.1/CEK11025.1/CEK09598.1/CEK09183.1/CEK10919.1,CEK09233.1
,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella longbeachae NSW150,GM,A,A,WP_003633434.1/WP_003631598.1/WP_003633577.1/WP_012978996.1/WP_003636301.1/WP_003633210.1/WP_003634734.1,WP_003632416.1
,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella oakridgensis ATCC 33761 = DSM 21215,GM,A,A,WP_052335853.1/AHE68115.1/WP_025384669.1/AHE65678.1/WP_025385736.1/WP_025385743.1/WP_025384694.1/AHE67152.1,A
,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella pneumophila subsp. pneumophila str. Philadelphia 1,GM,A,A,WP_010946887.1/WP_010945937.1/WP_010947007.1/WP_010945840.1/WP_010946627.1,A
,Gammaproteobacteria,Legionellales,Legionellaceae,Tatlockia micdadei ATCC 33218,GM,A,A,CEG62343.1/CEG60869.1/CEG59419.1/CEG60812.1/CEG61460.1/CEG60632.1/CEG60584.1,CEG60388.1
,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylococcus capsulatus str. Bath,GM,A,A,WP_050738187.1/AAU92473.1/WP_010961008.1,WP_010960317.1/WP_010959592.1
,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium alcaliphilum 20Z,GM,A,A,WP_014146770.1/WP_014150092.1/WP_014146781.1/CCE25283.1/WP_046061238.1/WP_014147266.1/WP_014146882.1,A
,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas denitrificans FJG1,GM,A,A,AMK79118.1/AMK79075.1/AMK79096.1/AMK79077.1/AMK78270.1/AMK76116.1/AMK76735.1/AMK75342.1/AMK75367.1/AMK75206.1/AMK77006.1,A
,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas methanica MC09,GM,A,A,WP_013817802.1/WP_013817053.1/WP_013820756.1/WP_013820740.1/WP_013819057.1/WP_013818303.1/WP_013817490.1/WP_041364616.1/AEG02132.1/WP_013819410.1/WP_013820348.1,A
,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylovulum psychrotolerans HV10_M2,GM,A,A,ASF48275.1/ASF46033.1/ASF47537.1/ASF46693.1/ASF47805.1,ASF48494.1
,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Steroidobacter denitrificans DSM 18526,GM,A,A,WP_066921679.1/WP_066922277.1/WP_066922605.1/WP_066921715.1/WP_066920873.1/WP_066918542.1/WP_066921770.1,A
,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax borkumensis SK2,GM,A,A,WP_035458468.1/WP_011588532.1/CAL16472.1/WP_041705632.1/CAL18046.1/WP_011587383.1/WP_011588542.1/WP_011588457.1/WP_011588383.1/WP_011589667.1/WP_011588704.1/WP_011590007.1/CAL15650.1/WP_041704644.1,WP_011589671.1/WP_011587956.1
,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax dieselolei B5,GM,A,A,WP_014995852.1/WP_014994183.1/WP_014996446.1/WP_041717028.1/WP_014994695.1/WP_014992407.1,WP_014996218.1/WP_014996221.1/WP_014993849.1/WP_014996724.1
,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax pacificus W11-5,GM,A,A,WP_008734225.1/WP_008739466.1/WP_008737514.1/WP_008739116.1/WP_008736054.1/WP_008739335.1/WP_008740457.1,WP_041026082.1/AJD47808.1
,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Hahella chejuensis KCTC 2396,GM,A,A,ABC29302.1/WP_041598581.1/WP_011394734.1/WP_011396917.1/WP_011395844.1/WP_011398489.1/WP_011395027.1/WP_049781221.1/ABC29903.1/WP_011397967.1/WP_011394819.1/WP_011397739.1/WP_011394166.1,WP_011399250.1
,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Chromohalobacter salexigens DSM 3043,GM,A,A,WP_011508049.1/WP_011508001.1/WP_011506011.1/WP_011507082.1/WP_011506876.1/WP_011506740.1/WP_011507682.1/WP_011507022.1/WP_011505647.1/WP_043559268.1/ABE58965.1/WP_011506619.1,WP_011505652.1/WP_011505644.1/WP_011505442.1/WP_011505440.1/WP_083831072.1
,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Cobetia marina JCM 21022,GM,A,A,WP_084207995.1/WP_077375472.1/WP_077372019.1/WP_084209342.1/WP_084208597.1/WP_084209128.1/WP_084208113.1/WP_084209378.1/AOM03219.1/WP_077379683.1/WP_084208614.1,A
,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas aestuarii Hb3,GM,A,A,APE29665.1/APE31821.1/APE30123.1/APE30315.1/APE32414.1/APE31804.1/APE30872.1/APE31992.1,APE30514.1
,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas campaniensis LS21,GM,A,A,AIA74491.1/AIA75139.1/AIA74608.1/AIA75519.1/AIA75080.1/AIA74152.1/AIA76510.1/AIA75872.1/AIA74441.1,AIA74357.1
,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas chromatireducens AGD 8-3,GM,A,A,AMD00138.1/AMD02304.1/AMD01209.1/AMD00184.1/AMD02785.1/AMD00051.1/AMD00292.1/AMD00016.1/AMD00619.1/AMD00063.1/AMD00531.1,A
,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas huangheensis BJGMM-B45,GM,A,A,ERL49666.1/ERL52928.1/ERL53214.1/ERL51987.1/ALM54570.1/ERL50569.1/ERL49400.1/ERL51639.1/ERL53077.1/ERL50974.1/ERL49518.1/ERL51809.1,ERL50600.1/ERL50598.1/ERL52152.1
,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halotalea alkalilenta IHB B 13600,GM,A,A,ANF57046.1/ANF56337.1/ANF57721.1/ANF59609.1/ANF56878.1/ANF56630.1/ANF56597.1/ANF58621.1/ANF57939.1/ANF56230.1,A
,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Kushneria marisflavi SW32,GM,A,A,ART63853.1/ART64119.1/ART63056.1/ART62259.1/ART63409.1/ART64215.1/ART61832.1/ART64821.1/ART63058.1/ART63028.1/ART64225.1/ART62299.1/ART63002.1,A
,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella geojedonensis YCS-5,GM,A,A,AKE53148.1/AKE51901.1/AKE51116.1/AKE51761.1,A
,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella koreensis DSM 16069 ,GM,WP_012801037.1/WP_012801036.1,A,WP_015781597.1/WP_012801036.1/WP_015781477.1/WP_015780791.1/ACV26926.1/WP_041296031.1,A
,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella sediminilitoris KCTC 23892,GM,A,A,WP_068994063.1/WP_068990577.1/WP_068988454.1/WP_068994190.1,A
,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas mediterranea MMB-1,GM,A,WP_013662623.1,WP_013663191.1/WP_013661538.1/WP_013660111.1/WP_013659887.1/WP_083799738.1/WP_013662668.1/ADZ90329.1/WP_013661599.1/WP_013661717.1/WP_013661372.1/WP_013662657.1/WP_013662913.1/WP_013660749.1/WP_013659668.1,WP_013660350.1/WP_013661547.1/WP_013661545.1
,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas posidonica IVIA-Po-181,GM,A,A,WP_013795087.1/WP_013797371.1/WP_013796024.1/WP_013796604.1/WP_013796903.1/WP_013797202.1/WP_013796005.1/WP_013795148.1/WP_013797491.1/WP_013797481.1/WP_013795824.1/WP_013795797.1/WP_013797023.1,WP_013795841.1/WP_013797112.1/WP_013796869.1/WP_013796867.1
,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oleispira antarctica RB-8,GM,A,A,WP_084687457.1/WP_046007623.1/WP_046009573.1/WP_046008991.1/WP_046008322.1/WP_046010040.1/WP_046010671.1,WP_052718067.1/CCK77020.1
,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Thalassolituus oleivorans MIL-1,GM,A,A,WP_015488289.1/WP_015488694.1/WP_015487550.1/WP_015487493.1/WP_015488031.1/WP_015488693.1/WP_015488147.1/WP_015485276.1/CCU72712.1/WP_081601131.1,A
,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus messinensis ME102,GM,A,WP_087464694.1,WP_087460247.1/WP_087460535.1/WP_087463510.1/ARU55129.1/WP_077242665.1/WP_087460334.1/WP_087461677.1/ARU56713.1/WP_087461708.1/WP_078319262.1/WP_087460221.1/WP_077242651.1/SEG15297.1/WP_087463775.1/WP_078319431.1/WP_077242701.1/,WP_077243184.1
,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Gynuella sunshinyii YC6258,GM,A,A,WP_044616515.1/WP_044616631.1/WP_044618037.1/WP_044618739.1/WP_044617867.1/WP_044615245.1,WP_044618094.1/WP_052830596.1
,Gammaproteobacteria,Orbales,Orbaceae,Frischella perrara PEB0191,GM,A,A,AJA45230.1/AJA45121.1/AJA45869.1,A
,Gammaproteobacteria,Orbales,Orbaceae,Gilliamella apicola wkB1,GM,A,A,AHN26645.1/AHN27382.1,A
,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus succinogenes 130Z,GM,A,A,WP_011978860.1/WP_011978988.1/WP_012072569.1,A
,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus suis ATCC 33415,GM,A,A,WP_014991744.1/WP_014990958.1/WP_015674167.1/WP_014991792.1,A
,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter actinomycetemcomitans 624,GM,A,A,AMQ93584.1,A
,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Bibersteinia trehalosi USDA-ARS-USMARC-192,GM,A,A,WP_015433585.1/WP_015432344.1/WP_038445824.1/AGH37495.1/WP_015433119.1/WP_015431448.1,A
,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Gallibacterium anatis UMN179,GM,A,A,WP_013745270.1/AHG74367.1/AHG76834.1/AHG80521.1/AHG74715.1/WP_013746010.1/AHG85400.1/AGH37495.1/WP_013746450.1/WP_013746911.1/WP_013745650.1/WP_039091760.1,A
,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Glaesserella parasuis SH0165,GM,A,A,WP_015939895.1/WP_015939721.1/WP_041603165.1,A
,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,[Haemophilus] ducreyi 35000HP,GM,A,A,AAP96605.1/Q7VPP9.1/Q0I5W4.1/Q7VM49.1/Q0I239.1/AAP95333.1,A
,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus influenzae Rd KW20,GM,A,A,WP_005694609.1/WP_005694554.1,A
,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Histophilus somni 2336,GM,A,A,WP_012341243.1/WP_012340713.1/WP_012340948.1/WP_012340278.1/WP_012340277.1/B0UVX7.1/WP_041605154.1,A
,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia haemolytica M42548,GM,A,A,WP_006250157.1/AGK03232.2/WP_015587128.1/WP_006248291.1,A
,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,[Mannheimia] succiniciproducens MBEL55E,GM,A,A,Q65R09.1/Q65PZ9.1/AAU37268.1,A
,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella multocida ATCC 43137,GM,A,A,WP_046339682.1/WP_014668554.1/WP_099821921.1/WP_064964896.1/WP_015691096.1/WP_016534613.1/WP_071523774.1/WP_010907306.1/WP_126374178.1/WP_049215543.1/WP_126374324.1/VEI58740.1/EJS88293.1/WP_078819537.1/WP_049216431.1/WP_083003567.1/WP_014390821.1/WP_078819253.1/WP_096743769.1/WP_083003048.1/WP_071523414.1/WP_074865368.1/WP_064661151.1/WP_010906962.1/WP_115098123.1/WP_064969050.1/WP_005723020.1/WP_083008166.1/WP_108511437.1/WP_115173208.1/WP_005751739.1/OWZ81953.1/WP_059246106.1/WP_064965139.1/WP_104884287.1/WP_014667859.1/WP_005757088.1/EGP05727.1/WP_005754482.1/WP_014325770.1/ODS43939.1/WP_104228155.1/EGP05098.1/EJS87829.1/EJS87140.1,A
,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter baumannii AB030,GM,A,A,AIL80461.1/AIL80710.1/AIL78154.1/AIL79883.1/AIL77745.1/AIL79651.1/AIL78966.1/AIL77750.1/AIL78105.1/AIL78578.1/,AIL78070.1/AIL79781.1/AIL77218.1/AIL80748.1/AIL77934.1
,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter defluvii WCHA30,GM,A,A,AWL29867.1/AWL29646.1/AWL28809.1/AWL28231.1/AWL28280.1,AWL28756.1/AWL29021.1/AWL30128.1
,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter equi 114,GM,A,A,ALH95189.1/ALH95459.1/ALH95761.1/ALH94098.1/ALH95282.1/ALH94150.1/ALH95628.1/ALH96081.1/WP_054582409.1/WP_054581224.1/WP_054581980.1/ALH96186.1,ALH95352.1/ALH96078.1/ALH94403.1/WP_054581955.1
,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter johnsonii XBB1,GM,A,A,WP_010326332.1/WP_058952163.1/WP_058952192.1/WP_010325779.1/WP_010327289.1/WP_058952684.1/WP_004693926.1/WP_004694945.1/WP_058951794.1/WP_010327293.1,ALV75092.1/WP_058952689.1/WP_010326679.1
,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter junii 65,GM,A,A,APU49290.1/RSE29987.1/RBA33505.1/APU48538.1/RBA37846.1/RSE29648.1/APU47978.1/RBA32640.1/APU49454.1,RSE28234.1/APU48487.1/RBA30013.1/RBA31598.1/RBA31964.1/APU48803.1/RBA35319.1
,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter larvae BRTC-1,GM,A,A,AOA60004.1/AOA57392.1/AOA58895.1/AOA57609.1/AOA57794.1/AOA57214.1/AOA59128.1,AOA58087.1/AOA58867.1
,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter pittii PHEA-2,GM,A,A,WP_014208356.1/WP_014205908.1/WP_014206683.1/WP_014206100.1/WP_014206426.1/WP_014208090.1/WP_014207945.1/WP_014206130.1/WP_002116053.1/WP_002114537.1/WP_002118117.1/WP_014206178.1,WP_014206162.1/WP_014207677.1/WP_005070727.1/WP_014206716.1/WP_002119889.1/WP_014207161.1
,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter schindleri ACE,GM,A,A,APX63543.1/APX62315.1/APX61921.1/APX62256.1/APX62393.1/APX62098.1/APX61561.1/APX61757.1/APX62944.1/APX62858.1,APX62784.1/APX62786.1/APX62876.1/APX61804.1
,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter soli GFJ2,GM,A,A,APV37388.1/APV35989.1/APV36297.1/APV37652.1/APV36780.1/APV37018.1/APV34606.1/APV35371.1/APV35385.1/APV36473.1/APV35575.1/APV35126.1,APV36095.1/APV36089.1/APV34706.1/APV35738.1
,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella catarrhalis BBH18 ,GM,A,A,WP_003664052.1/WP_013107992.1/WP_013107615.1/WP_003665636.1/WP_003657736.1,A
,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella osloensis CCUG 350,GM,A,A,WP_096489769.1/BAV12869.1/WP_062332873.1/WP_101964593.1/WP_099833331.1/WP_065262834.1/WP_007115862.1/WP_100269280.1/WP_096489457.1/AME02353.1/WP_101964374.1/WP_082741443.1,A
,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella ovis 199/55,GM,A,A,WP_112743454.1/WP_063513553.1/WP_063513929.1/WP_112744089.1/WP_063514632.1/WP_112743373.1/WP_063513497.1,WP_112743333.1/WP_063514709.1
,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter alimentarius PAMC 27889,GM,A,A,AMT95871.1/AMT98072.1/AMT96592.1,AMT97595.1/AMT97185.1
,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter arcticus 273-4,GM,A,A,WP_049750961.1/WP_011279495.1/AAZ19804.1/WP_011280615.1/WP_011280408.1/WP_011280425.1,A
,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter urativorans R10.10B,GM,A,A,ALF59892.1/ALF60557.1/ALF60764.1/ALF58795.1,ALF60602.1
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azotobacter chroococcum NCIMB 8003,GM,A,A,WP_039806552.1/WP_039804771.1/WP_039801509.1/WP_039801944.1/WP_039806427.1/WP_039805328.1/WP_039805501.1/WP_039805785.1,WP_039804497.1
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azotobacter vinelandii CA,GM,A,A,WP_012703264.1/WP_012700147.1/WP_012703198.1/WP_012700736.1/WP_012700647.1/WP_012700074.1/WP_012702947.1/WP_041807303.1/AGK16346.1/WP_012700651.1/WP_012700273.1/WP_012700363.1,WP_012700922.1
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Cellvibrio japonicus Ueda107,GM,WP_012486718.1/WP_012485901.1/WP_012486036.1/WP_012489042.1/WP_012488727.1/WP_012488082.1/WP_012488465.1/ACE84380.1/WP_083766908.1/WP_012486806.1/WP_012488307.1/WP_012489205.1/WP_012486697.1,A,WP_012488578.1/WP_012488679.1/WP_012485977.1/WP_012489347.1/WP_012487854.1/ACE84380.1/WP_083766908.1/WP_012488082.1/WP_012488674.1/WP_012489383.1/WP_012488307.1/WP_012486217.1/WP_012489326.1,A
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Oblitimonas alkaliphila B4199,GM,A,A,AKX44589.1/WP_053103372.1/AKX44829.1/AKX44636.1/AKX43781.1/AKX45013.1/AKX44969.1,A
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas aeruginosa PAO1,GM,A,A,6FHO_A/WP_047697428.1/WP_047705723.1/WP_003101379.1/WP_003147412.1/WP_038403001.1/WP_003098274.1/WP_003102932.1/WP_003115267.1/WP_003114046.1/WP_038403198.1/WP_003113631.1,WP_003112296.1/WP_038404025.1/WP_003112910.1/WP_038403187.1/WP_003114852.1
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas alcaligenes NEB 585,GM,A,A,AMR65666.1/AMR65698.1/AMR64996.1/AMR68675.1/AMR65232.1/AMR66871.1/AMR66629.1/AMR65725.1/AMR65442.1/AMR67358.1,A
,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas balearica DSM 6083,GM,A,A,WP_043222457.1/WP_043222221.1/WP_043220956.1/WP_074519902.1/WP_043220602.1/WP_043217932.1/WP_014597288.1/WP_043217737.1/WP_043222338.1,WP_041104771.1/WP_009399901.1/SDM12907.1
